Min Plate Aspect Ratio	Max Plate Aspect Ratio	Min Char Aspect Ratio	Max Char Aspect Ratio	Time running	Best Time	Worst Time	Total pictures	Total tracks	Correct Images	Correct tracks
9.5	10	0.3	0.5	199.7105148	0.10970664	0.181514502	1080	36	0	0
2	4.5	0.2	0.3	199.7337313	0.118682623	0.173536539	1080	36	0	0
2.5	4.5	0	0.7	199.903244	0.080757856	0.176526785	1080	36	0	0
9.5	10	0.7	0.9	199.9292171	0.118682146	0.152591705	1080	36	0	0
2	3.5	0.4	0.5	199.9450243	0.116688013	0.168549538	1080	36	0	0
2	2.5	0.5	0.6	199.9850042	0.130649328	0.178523302	1080	36	0	0
2	4	0.2	0.3	199.9886541	0.115690708	0.155596495	1080	36	0	0
2	3.5	0.7	0.8	200.0549026	0.119679928	0.175530434	1080	36	0	0
8	10	0.6	0.9	200.167577	0.103722811	0.149600267	1080	36	0	0
2	4	0.8	0.9	200.1755774	0.126660824	0.141621351	1080	36	0	0
9	10	0.6	0.9	200.2730088	0.099739075	0.161568165	1080	36	0	0
9.5	10	0.4	0.6	200.3809373	0.111703634	0.18350935	1080	36	0	0
9	9.5	0.6	0.9	200.4494689	0.102727652	0.157581091	1080	36	0	0
2	3	0.5	0.6	200.5006938	0.121673584	0.148602247	1080	36	0	0
2	4.5	0.8	0.9	200.580996	0.115690947	0.147604942	1080	36	0	0
2	4.5	0	0.7	200.6069582	0.080782652	0.176529408	1080	36	0	0
2	5	0.8	0.9	200.6811421	0.115689993	0.174533367	1080	36	0	0
2	3	0.1	0.2	200.7060642	0.122671843	0.181514025	1080	36	0	0
8.5	10	0.6	0.9	200.7251511	0.098736048	0.122671127	1080	36	0	0
2	5.5	0.8	0.9	201.085268	0.125663519	0.170544386	1080	36	0	0
2	3	0.6	0.7	201.1143491	0.12067771	0.206508398	1080	36	0	0
2	3.5	0.5	0.6	201.276793	0.121184111	0.187499046	1080	36	0	0
2	5	0.2	0.3	201.2927871	0.116688013	0.156580925	1080	36	0	0
2	3.5	0.6	0.7	201.3440249	0.128655195	0.159573317	1080	36	0	0
7.5	9.5	0	0.7	201.4958785	0.083747149	0.183509588	1080	36	0	0
2	5.5	0.2	0.3	201.6506426	0.129653692	0.166555166	1080	36	0	0
9	10	0.4	0.6	201.6711431	0.123668194	0.155582905	1080	36	0	0
9	9.5	0.4	0.6	201.7234225	0.113699436	0.163563013	1080	36	0	0
2	2.5	0.6	0.7	201.8112681	0.119679213	0.16954565	1080	36	0	0
2	4.5	0.3	0.4	201.8265121	0.119679451	0.183523655	1080	36	0	0
8.5	9.5	0.4	0.6	201.8769736	0.118682384	0.149600267	1080	36	0	0
8.5	10	0.4	0.6	202.0054238	0.113694906	0.150597334	1080	36	0	0
2	3.5	0.1	0.2	202.0862312	0.116688013	0.193487406	1080	36	0	0
2	6	0.3	0.4	202.1511884	0.123666048	0.209439278	1080	36	0	0
2	5	0.3	0.4	202.1529377	0.119697809	0.162073374	1080	36	0	0
2	4	0.3	0.4	202.7735908	0.116687775	0.166554928	1080	36	0	0
2	5.5	0.7	0.8	203.3495889	0.125176668	0.15210104	1080	36	0	0
6	6.5	0.1	0.4	203.4693134	0.110704184	0.176527977	1080	36	0	0
2	4.5	0.2	0.4	203.4982345	0.11768508	0.152591705	1080	36	0	0
2	5	0.7	0.8	203.5029383	0.123669147	0.205465555	1080	36	0	0
2	5.5	0.3	0.4	203.5248032	0.11668849	0.190490484	1080	36	0	0
4	9	0.2	0.4	203.9057205	0.122671366	0.166554928	1080	36	0	0
2	6	0.4	0.5	203.9125068	0.124666691	0.180517197	1080	36	0	0
9	10	0.4	0.7	203.9574921	0.103726149	0.170544624	1080	36	0	0
6.5	7	0.1	0.4	204.0575001	0.108709097	0.169546604	1080	36	0	0
2	7.5	0.2	0.4	204.2108655	0.113696098	0.152592659	1080	36	0	0
2	4.5	0.7	0.8	204.3454516	0.124666214	0.169560671	1080	36	0	0
6	7.5	0.1	0.4	204.3916657	0.104723215	0.177525043	1080	36	0	0
2	9.5	0.2	0.4	204.3954659	0.118682384	0.166554689	1080	36	0	0
2	8.5	0.2	0.4	204.4403007	0.115690708	0.170543671	1080	36	0	0
6	7	0.1	0.4	204.4988706	0.103722095	0.167085648	1080	36	0	0
6.5	8	0.1	0.4	204.5163352	0.098739147	0.167551517	1080	36	0	0
2	4.5	0.4	0.5	204.6008961	0.121673346	0.178031445	1080	36	0	0
4	8.5	0.2	0.4	204.6238968	0.115689993	0.161568642	1080	36	0	0
4	6	0.2	0.4	204.6828642	0.113696098	0.163562536	1080	36	0	0
4.5	5	0.2	0.4	204.6932795	0.120676517	0.156581402	1080	36	0	0
5.5	10	0.1	0.4	204.7407303	0.107714891	0.181521654	1080	36	0	0
6	8	0.1	0.4	204.7505772	0.110704422	0.164560318	1080	36	0	0
9.5	10	0.4	0.7	204.7723687	0.101734161	0.14561367	1080	36	0	0
2	6	0.2	0.4	204.8349948	0.117684841	0.158575773	1080	36	0	0
4	8	0.2	0.4	204.8563356	0.123669624	0.157578707	1080	36	0	0
6.5	7.5	0.1	0.4	204.8624516	0.109711647	0.174532652	1080	36	0	0
3.5	7.5	0.2	0.4	204.8861678	0.11768508	0.150597334	1080	36	0	0
2	9	0.2	0.4	204.8894479	0.122671843	0.148602724	1080	36	0	0
5.5	7	0.1	0.4	204.9097772	0.107711792	0.168553829	1080	36	0	0
6.5	8.5	0.1	0.4	204.9701705	0.103722572	0.165560007	1080	36	0	0
5	7	0.2	0.4	205.0439751	0.115690708	0.18251133	1080	36	0	0
6	9	0.1	0.4	205.0768487	0.110703707	0.181515932	1080	36	0	0
3.5	6.5	0.2	0.4	205.0776789	0.119864941	0.173536062	1080	36	0	0
4	7.5	0.2	0.4	205.0939722	0.117684603	0.139626265	1080	36	0	0
6.5	9.5	0.2	0.5	205.0985138	0.106718063	0.158575773	1080	36	0	0
6.5	7	0.2	0.5	205.1105573	0.105717182	0.165556908	1080	36	0	0
8.5	9.5	0.4	0.7	205.1146345	0.091649771	0.1515944	1080	36	0	0
6	10	0.1	0.4	205.123404	0.108709335	0.167551994	1080	36	0	0
3	4.5	0.2	0.4	205.2481253	0.117685318	0.16156745	1080	36	0	0
2	5	0.4	0.5	205.2493956	0.117684841	0.186500788	1080	36	0	0
8.5	10	0.1	0.4	205.2597258	0.104732037	0.17154479	1080	36	0	0
9	9.5	0.1	0.4	205.2696471	0.09474659	0.153589725	1080	36	0	0
5.5	7.5	0.1	0.4	205.2749527	0.107714415	0.188500643	1080	36	0	0
2.5	4.5	0.2	0.4	205.282393	0.118682384	0.156581402	1080	36	0	0
8.5	10	0.4	0.7	205.2952139	0.108711004	0.15857625	1080	36	0	0
4.5	6.5	0.2	0.4	205.3293822	0.114693165	0.149600744	1080	36	0	0
8.5	9	0.4	0.6	205.3587029	0.118797779	0.161568165	1080	36	0	0
6	8.5	0.1	0.4	205.3623707	0.107711792	0.175530434	1080	36	0	0
2.5	7	0.2	0.4	205.3824439	0.118682861	0.148603678	1080	36	0	0
8.5	9	0.4	0.7	205.3912868	0.100733519	0.169546127	1080	36	0	0
5.5	9.5	0.1	0.4	205.3980651	0.102725267	0.187499523	1080	36	0	0
6	9.5	0.1	0.4	205.4108675	0.107712507	0.175530434	1080	36	0	0
2.5	3.5	0.2	0.4	205.4350476	0.116687536	0.1515944	1080	36	0	0
2	4	0.2	0.4	205.4390445	0.119679213	0.160570621	1080	36	0	0
3	10	0.2	0.4	205.4393706	0.121678591	0.166061401	1080	36	0	0
4	4.5	0.2	0.4	205.5058749	0.120676756	0.184506416	1080	36	0	0
9	9.5	0.4	0.7	205.5250471	0.100733757	0.168547869	1080	36	0	0
4.5	7	0.2	0.4	205.5264421	0.116688013	0.148602486	1080	36	0	0
4.5	9	0.2	0.4	205.5303161	0.113695383	0.163561821	1080	36	0	0
2	5.5	0.4	0.5	205.5331802	0.1296525	0.198487997	1080	36	0	0
8	8.5	0.1	0.4	205.5354586	0.103722334	0.157836914	1080	36	0	0
5.5	9	0.1	0.4	205.5461144	0.1047194	0.188496113	1080	36	0	0
5	9.5	0.2	0.4	205.5536978	0.120676517	0.168549061	1080	36	0	0
3.5	6	0.2	0.4	205.6081197	0.113695621	0.160570621	1080	36	0	0
2	5.5	0.2	0.4	205.6086471	0.120184183	0.168549061	1080	36	0	0
4.5	9.5	0.2	0.4	205.6123388	0.117684603	0.148602486	1080	36	0	0
3.5	4	0.2	0.4	205.6210048	0.116688013	0.170543194	1080	36	0	0
4	7	0.2	0.4	205.6283495	0.120677233	0.160569906	1080	36	0	0
3	5	0.2	0.4	205.6307578	0.118682861	0.172538996	1080	36	0	0
2.5	4	0.2	0.4	205.6357346	0.118682384	0.154586792	1080	36	0	0
5.5	8	0.1	0.4	205.6401842	0.10870862	0.178522825	1080	36	0	0
3.5	8	0.2	0.4	205.6450446	0.119680166	0.151594877	1080	36	0	0
4.5	8.5	0.2	0.4	205.6595047	0.120676994	0.186500311	1080	36	0	0
2.5	3	0.2	0.4	205.6660252	0.119680405	0.182512522	1080	36	0	0
8	9	0.1	0.4	205.6682291	0.109705448	0.18052125	1080	36	0	0
2	3	0.2	0.4	205.6794627	0.116687775	0.147604227	1080	36	0	0
6.5	7.5	0.2	0.5	205.6876919	0.109710693	0.157585621	1080	36	0	0
2	4.5	0.5	0.6	205.6897032	0.127657175	0.172049761	1080	36	0	0
6.5	8	0.2	0.5	205.6965871	0.10372591	0.163562059	1080	36	0	0
5.5	8.5	0.1	0.4	205.7014349	0.110703468	0.178527117	1080	36	0	0
2	8	0.2	0.4	205.7044287	0.11569047	0.170543671	1080	36	0	0
4.5	8	0.2	0.4	205.7135513	0.114693403	0.174533367	1080	36	0	0
8.5	9	0.6	0.8	205.7422478	0.110703707	0.173535824	1080	36	0	0
7	7.5	0.2	0.5	205.7627728	0.102727413	0.141621113	1080	36	0	0
3	3.5	0.2	0.4	205.7694788	0.120677233	0.170544147	1080	36	0	0
4.5	6	0.2	0.4	205.7694921	0.119680166	0.167551517	1080	36	0	0
9	10	0.1	0.4	205.7701027	0.112698317	0.167551994	1080	36	0	0
3	4	0.2	0.4	205.7713227	0.114693165	0.167551994	1080	36	0	0
8.5	9.5	0.1	0.4	205.773663	0.115690708	0.165557146	1080	36	0	0
4.5	7.5	0.2	0.4	205.8324616	0.119680166	0.148602247	1080	36	0	0
3	6	0.2	0.4	205.8330481	0.112699032	0.155584574	1080	36	0	0
4	9.5	0.2	0.4	205.8581855	0.118682623	0.165557861	1080	36	0	0
6.5	9	0.2	0.5	205.8653781	0.108709097	0.165560961	1080	36	0	0
3.5	9	0.2	0.4	205.8840981	0.11768508	0.179519653	1080	36	0	0
2	10	0.2	0.4	205.8875391	0.118682384	0.149048328	1080	36	0	0
3	5.5	0.2	0.4	205.8926947	0.119680405	0.156581402	1080	36	0	0
8	10	0.4	0.7	205.9229853	0.106718063	0.163561821	1080	36	0	0
2.5	8.5	0.2	0.4	205.9723763	0.118682384	0.15658164	1080	36	0	0
8	10	0.1	0.4	205.9748106	0.112698555	0.178522825	1080	36	0	0
3.5	5	0.2	0.4	205.99856	0.121674299	0.147638083	1080	36	0	0
4	5	0.2	0.4	206.0110137	0.118682146	0.157578468	1080	36	0	0
6	10	0.2	0.5	206.041528	0.103724957	0.143615723	1080	36	0	0
2	2.5	0.2	0.4	206.0725884	0.115143299	0.154586554	1080	36	0	0
6.5	8.5	0.2	0.5	206.074029	0.104724884	0.180517435	1080	36	0	0
2	5	0.2	0.4	206.0888343	0.118682384	0.145610332	1080	36	0	0
2	7	0.2	0.4	206.0922422	0.124667168	0.168549061	1080	36	0	0
4	6.5	0.2	0.4	206.0947871	0.119679689	0.172537804	1080	36	0	0
2	4	0.4	0.5	206.0951452	0.124666452	0.164559603	1080	36	0	0
9.5	10	0.1	0.4	206.0977595	0.104731083	0.17653203	1080	36	0	0
8.5	10	0.6	0.8	206.1036916	0.11569047	0.170543909	1080	36	0	0
4	10	0.2	0.4	206.1255152	0.119679451	0.152592182	1080	36	0	0
8.5	9	0.1	0.4	206.1395376	0.10771203	0.18052268	1080	36	0	0
7	9	0.2	0.5	206.1444755	0.110704422	0.177529812	1080	36	0	0
3.5	4.5	0.2	0.4	206.1496174	0.112698317	0.161568165	1080	36	0	0
3	8.5	0.2	0.4	206.1550353	0.114692688	0.150597572	1080	36	0	0
8.5	9.5	0.6	0.8	206.1758778	0.104719877	0.15757823	1080	36	0	0
3.5	10	0.2	0.4	206.1896389	0.109705925	0.154586315	1080	36	0	0
6.5	10	0.2	0.5	206.2156885	0.106731176	0.166554451	1080	36	0	0
3.5	5.5	0.2	0.4	206.2337942	0.117684841	0.150597095	1080	36	0	0
3	9.5	0.2	0.4	206.249203	0.120676994	0.160570621	1080	36	0	0
5	6.5	0.2	0.4	206.2539771	0.119679928	0.170543909	1080	36	0	0
2.5	5.5	0.2	0.4	206.2643061	0.120676517	0.167551756	1080	36	0	0
8.5	9.5	0.7	0.9	206.2868278	0.119679928	0.150597095	1080	36	0	0
8	9.5	0.5	0.8	206.3058805	0.100730181	0.163562775	1080	36	0	0
2.5	6.5	0.2	0.4	206.3109343	0.123668909	0.1765275	1080	36	0	0
2	6	0.1	0.2	206.3188658	0.122200251	0.212432146	1080	36	0	0
7	9.5	0.2	0.5	206.3219488	0.106714725	0.166553259	1080	36	0	0
9.5	10	0.5	0.8	206.3416688	0.10372591	0.162524939	1080	36	0	0
7	8.5	0.2	0.5	206.3701596	0.103722572	0.189499378	1080	36	0	0
9	10	0.6	0.8	206.3734891	0.113695621	0.15059638	1080	36	0	0
8	9.5	0.1	0.4	206.3897982	0.11755538	0.184516668	1080	36	0	0
2.5	10	0.2	0.4	206.3970695	0.120676517	0.15658164	1080	36	0	0
9.5	10	0.6	0.8	206.4077196	0.118769884	0.171541214	1080	36	0	0
8.5	10	0.5	0.8	206.4237256	0.101727962	0.143579483	1080	36	0	0
6	9	0.2	0.5	206.4246941	0.10970974	0.17852664	1080	36	0	0
4.5	5.5	0.2	0.4	206.4274421	0.121675014	0.161567926	1080	36	0	0
8.5	9	0.5	0.8	206.4386439	0.101320744	0.161568403	1080	36	0	0
6	9.5	0.2	0.5	206.4410715	0.108709574	0.162564516	1080	36	0	0
3.5	9.5	0.2	0.4	206.4623902	0.116688013	0.166554689	1080	36	0	0
4.5	10	0.2	0.4	206.4901316	0.11668849	0.187498808	1080	36	0	0
2.5	7.5	0.2	0.4	206.5006447	0.119680405	0.184506655	1080	36	0	0
4	5.5	0.2	0.4	206.5196946	0.11569047	0.153589725	1080	36	0	0
2.5	6	0.2	0.4	206.5245028	0.121674299	0.186502218	1080	36	0	0
2	4	0.7	0.8	206.5249417	0.121674299	0.188005447	1080	36	0	0
2	4.5	0.1	0.2	206.5587213	0.11569047	0.192076921	1080	36	0	0
2	3.5	0.2	0.4	206.5801842	0.118682623	0.162565231	1080	36	0	0
2.5	8	0.2	0.4	206.593441	0.105716944	0.148602724	1080	36	0	0
7.5	10	0.1	0.4	206.6107194	0.111701727	0.173535347	1080	36	0	0
5	7.5	0.2	0.4	206.6148324	0.121673107	0.175531149	1080	36	0	0
5.5	6.5	0.1	0.4	206.6570928	0.117685795	0.192487717	1080	36	0	0
3	7	0.2	0.4	206.659708	0.120676994	0.154587746	1080	36	0	0
7	9	0.2	0.4	206.6814523	0.121674538	0.170543909	1080	36	0	0
2.5	5	0.2	0.4	206.6880579	0.119679928	0.153589964	1080	36	0	0
5	8	0.2	0.4	206.6964436	0.117684841	0.168548822	1080	36	0	0
7	8.5	0.2	0.4	206.706583	0.117685556	0.171541214	1080	36	0	0
7	8	0.2	0.5	206.7700441	0.099732876	0.146607637	1080	36	0	0
6	7.5	0.2	0.5	206.773916	0.096321583	0.158576012	1080	36	0	0
3.5	7	0.2	0.4	206.7875044	0.114696503	0.150597095	1080	36	0	0
3	8	0.2	0.4	206.7989535	0.120677233	0.15658164	1080	36	0	0
2	4	0.1	0.2	206.8156881	0.116688013	0.16456008	1080	36	0	0
9	10	0.2	0.4	206.8467064	0.11668849	0.173536062	1080	36	0	0
6	8	0.2	0.5	206.8497	0.108708858	0.157581806	1080	36	0	0
6	8.5	0.2	0.5	206.8508937	0.101727962	0.180908203	1080	36	0	0
2	4.5	0.6	0.7	206.901159	0.127658367	0.200968981	1080	36	0	0
8	10	0.6	0.8	206.9137113	0.11569047	0.158577204	1080	36	0	0
2.5	9.5	0.2	0.4	206.9191864	0.12466526	0.155583382	1080	36	0	0
2.5	9	0.2	0.4	206.9908431	0.120677233	0.181514978	1080	36	0	0
8	8.5	0.6	0.8	207.060431	0.118682623	0.169546127	1080	36	0	0
5	6	0.2	0.4	207.079088	0.119680166	0.156580925	1080	36	0	0
5	5.5	0.2	0.4	207.0974879	0.114693165	0.16456008	1080	36	0	0
2	5	0.1	0.2	207.1255395	0.121674538	0.175530672	1080	36	0	0
3	9	0.2	0.4	207.1569502	0.120676517	0.168550253	1080	36	0	0
5.5	6.5	0.2	0.4	207.1694036	0.120676994	0.149600506	1080	36	0	0
7.5	8.5	0.1	0.4	207.1823921	0.110703945	0.186841249	1080	36	0	0
9	9.5	0.6	0.8	207.1826446	0.105716944	0.179519415	1080	36	0	0
8.5	9.5	0.5	0.7	207.1884725	0.121674538	0.181515694	1080	36	0	0
8	10	0.5	0.8	207.2132547	0.094746351	0.144619703	1080	36	0	0
2	5	0.5	0.6	207.2374284	0.127658844	0.175061226	1080	36	0	0
7.5	9	0.1	0.4	207.2523773	0.114696026	0.180518866	1080	36	0	0
9	9.5	0.5	0.8	207.2639837	0.106721878	0.159590244	1080	36	0	0
9	10	0.5	0.7	207.2729564	0.118682146	0.176527977	1080	36	0	0
5	8.5	0.2	0.4	207.2751694	0.121674538	0.162566423	1080	36	0	0
6.5	10	0.2	0.4	207.292017	0.116687775	0.153589249	1080	36	0	0
8.5	9.5	0.5	0.8	207.3041496	0.09773922	0.17852807	1080	36	0	0
3	6.5	0.2	0.4	207.3291965	0.122671366	0.159572601	1080	36	0	0
5	10	0.2	0.4	207.3368418	0.123668909	0.161567211	1080	36	0	0
6.5	7.5	0.2	0.4	207.341049	0.119680643	0.157578707	1080	36	0	0
8	9.5	0.4	0.7	207.3429174	0.106714725	0.164563179	1080	36	0	0
2	6.5	0.2	0.4	207.3546624	0.1156919	0.169547081	1080	36	0	0
8	8.5	0.2	0.4	207.3916495	0.118682384	0.159573317	1080	36	0	0
2	4.5	0.8	1	207.3922422	0.118968487	0.179519653	1080	36	0	0
3.5	8.5	0.2	0.4	207.4395318	0.119678736	0.153589487	1080	36	0	0
9	10	0.5	0.8	207.4457369	0.102659941	0.164559841	1080	36	0	0
5.5	9.5	0.2	0.4	207.4848859	0.121674776	0.155584097	1080	36	0	0
6.5	7	0.2	0.4	207.537694	0.119155169	0.168803215	1080	36	0	0
6	8	0.2	0.4	207.6093657	0.121674538	0.176527262	1080	36	0	0
8	9.5	0.2	0.4	207.6096494	0.113696575	0.167551756	1080	36	0	0
5	9	0.2	0.4	207.6804948	0.121675968	0.151593924	1080	36	0	0
7	7.5	0.2	0.4	207.6902449	0.124666452	0.141620874	1080	36	0	0
7.5	9.5	0.1	0.4	207.7834535	0.099735975	0.176528215	1080	36	0	0
6	7	0.2	0.4	207.8036938	0.116687775	0.160570145	1080	36	0	0
8.5	9	0.1	0.3	207.8650684	0.116687775	0.185503721	1080	36	0	0
9.5	10	0.5	0.7	207.8667397	0.107712269	0.157578707	1080	36	0	0
2	4	0.6	0.7	207.8778074	0.125663996	0.168549061	1080	36	0	0
6	7	0.2	0.5	207.8806505	0.104724169	0.144616842	1080	36	0	0
6.5	9	0.2	0.4	207.9016743	0.116688013	0.176528454	1080	36	0	0
9.5	10	0.2	0.4	207.912374	0.122673988	0.163562775	1080	36	0	0
6	9	0.2	0.4	207.9137955	0.117688894	0.158575773	1080	36	0	0
8	8.5	0.5	0.8	207.9286785	0.096745014	0.167551279	1080	36	0	0
8	9	0.5	0.7	207.9385407	0.108709097	0.154451132	1080	36	0	0
2	4	0.5	0.6	207.947823	0.124666929	0.155583382	1080	36	0	0
7.5	8.5	0.5	0.8	207.9548573	0.102725267	0.181514978	1080	36	0	0
2	5.5	0.1	0.2	207.9572749	0.121258736	0.172046423	1080	36	0	0
5.5	6	0.2	0.4	207.9615808	0.122672081	0.171540737	1080	36	0	0
8.5	9.5	0.2	0.4	207.963274	0.116687775	0.187497854	1080	36	0	0
7	9.5	0.2	0.4	207.9719756	0.118682623	0.168549538	1080	36	0	0
9	10	0.2	0.5	207.9970884	0.110708237	0.159580469	1080	36	0	0
8	9	0.5	0.8	208.0380974	0.100730419	0.166555405	1080	36	0	0
5.5	8	0.2	0.4	208.0431848	0.118683338	0.17752552	1080	36	0	0
8	10	0.2	0.4	208.0524209	0.119683266	0.170543671	1080	36	0	0
8	10	0.5	0.7	208.0548098	0.113695621	0.194479227	1080	36	0	0
6.5	9	0.1	0.4	208.0635815	0.107711554	0.173538923	1080	36	0	0
9.5	10	0.2	0.5	208.1028466	0.108709097	0.180517435	1080	36	0	0
6	9.5	0.2	0.4	208.1056337	0.118682384	0.160569906	1080	36	0	0
6.5	8	0.2	0.4	208.1105487	0.118683338	0.182511806	1080	36	0	0
8	9.5	0.6	0.8	208.1110024	0.117684126	0.166554928	1080	36	0	0
7.5	9.5	0.2	0.4	208.1117175	0.120676756	0.160571098	1080	36	0	0
7.5	9	0.2	0.4	208.1137903	0.121674299	0.155583858	1080	36	0	0
6.5	9.5	0.2	0.4	208.1163332	0.118682384	0.158575773	1080	36	0	0
3	7.5	0.2	0.4	208.1241951	0.111701012	0.160570621	1080	36	0	0
7	10	0.2	0.5	208.1753139	0.104726076	0.160571098	1080	36	0	0
8	9	0.6	0.8	208.2170048	0.115690231	0.149603367	1080	36	0	0
2	9	0.8	1	208.2306845	0.117685318	0.174533129	1080	36	0	0
9	9.5	0.5	0.7	208.297904	0.121673107	0.15259552	1080	36	0	0
2	5	0.6	0.7	208.3004153	0.124666452	0.177048683	1080	36	0	0
6	8.5	0.2	0.4	208.3395064	0.123668909	0.1765275	1080	36	0	0
8.5	10	0.2	0.5	208.3608956	0.109705925	0.194479942	1080	36	0	0
5.5	7.5	0.2	0.4	208.3858082	0.121674061	0.159573317	1080	36	0	0
6	7.5	0.2	0.4	208.3938341	0.120676994	0.175530672	1080	36	0	0
8.5	9	0.5	0.7	208.5045238	0.110707283	0.123668909	1080	36	0	0
8.5	9	0.2	0.4	208.5443177	0.121674538	0.164559603	1080	36	0	0
3	4	0.8	1	208.5725472	0.122671604	0.175530195	1080	36	0	0
6.5	8.5	0.2	0.4	208.5850234	0.123669147	0.165556908	1080	36	0	0
8	9.5	0.5	0.7	208.6001751	0.105717421	0.158575773	1080	36	0	0
8	9	0.2	0.4	208.6053646	0.119680166	0.166554451	1080	36	0	0
5.5	8.5	0.2	0.4	208.6139014	0.121674299	0.158574581	1080	36	0	0
5.5	7	0.2	0.4	208.6378427	0.118682146	0.153589249	1080	36	0	0
8.5	10	0.5	0.7	208.6748061	0.117044926	0.176528931	1080	36	0	0
6	10	0.2	0.4	208.6905665	0.105717182	0.166554213	1080	36	0	0
2	7.5	0.8	1	208.7047937	0.116686821	0.178522825	1080	36	0	0
7	8	0.2	0.4	208.7526562	0.112698317	0.171541452	1080	36	0	0
6	6.5	0.2	0.4	208.7782087	0.119680643	0.164559603	1080	36	0	0
2	9.5	0.8	1	208.8102822	0.114693165	0.168550014	1080	36	0	0
8	8.5	0.5	0.7	208.8327112	0.120676994	0.165562868	1080	36	0	0
7.5	8	0.2	0.4	208.8355153	0.118682861	0.172538519	1080	36	0	0
2	8.5	0.8	1	208.9093726	0.122671843	0.167082787	1080	36	0	0
3.5	6	0.8	1	208.9123256	0.116687775	0.180517673	1080	36	0	0
7.5	8.5	0.2	0.4	209.0203259	0.125663996	0.170543909	1080	36	0	0
7.5	10	0.2	0.4	209.0301781	0.121674776	0.167551994	1080	36	0	0
7	8	0.1	0.4	209.0572259	0.109708309	0.175228834	1080	36	0	0
7.5	10	0.5	0.8	209.1255519	0.102725506	0.149599791	1080	36	0	0
7	10	0.5	0.8	209.1281388	0.108715057	0.170547009	1080	36	0	0
3	4.5	0.8	1	209.147054	0.11668849	0.195477247	1080	36	0	0
7.5	9.5	0.5	0.8	209.1568973	0.105720043	0.160574675	1080	36	0	0
2	10	0.8	1	209.203862	0.119679213	0.167552233	1080	36	0	0
4	7	0.8	1	209.2060819	0.11768508	0.158575535	1080	36	0	0
7	10	0.2	0.4	209.2172132	0.115689993	0.171541214	1080	36	0	0
5.5	10	0.2	0.4	209.2322669	0.124666691	0.168549061	1080	36	0	0
5.5	9	0.2	0.4	209.3090603	0.121675014	0.164559841	1080	36	0	0
9	9.5	0.2	0.4	209.332202	0.118682861	0.154586077	1080	36	0	0
7.5	9.5	0.5	0.7	209.3419373	0.114692926	0.154590845	1080	36	0	0
3.5	9.5	0.8	1	209.4388697	0.10771203	0.180517435	1080	36	0	0
4	8	0.8	1	209.4639776	0.11569047	0.167551517	1080	36	0	0
7.5	9	0.5	0.8	209.5450933	0.102725267	0.17253828	1080	36	0	0
2.5	5.5	0.8	1	209.5497475	0.121674299	0.167551756	1080	36	0	0
2	4	0.8	1	209.5515707	0.111701727	0.173535824	1080	36	0	0
4	5.5	0.8	1	209.5669429	0.120676994	0.172538757	1080	36	0	0
2	6	0.8	1	209.5737212	0.119680166	0.160570621	1080	36	0	0
7.5	8	0.5	0.8	209.5923848	0.104720116	0.173543692	1080	36	0	0
3	9.5	0.8	1	209.6042714	0.119679689	0.159573317	1080	36	0	0
2	8	0.8	1	209.711102	0.122672081	0.194479704	1080	36	0	0
2.5	7	0.8	1	209.7549877	0.11668849	0.175529957	1080	36	0	0
8.5	9.5	0.2	0.5	209.758703	0.110193014	0.166558266	1080	36	0	0
3.5	8.5	0.8	1	209.7901609	0.117684603	0.206447601	1080	36	0	0
2.5	9.5	0.8	1	209.8063948	0.11569047	0.17553091	1080	36	0	0
3.5	7	0.8	1	209.8080208	0.119678974	0.18350935	1080	36	0	0
5.5	6	0.7	0.9	209.8975971	0.113696098	0.163562775	1080	36	0	0
2.5	7.5	0.8	1	209.9450445	0.119679451	0.166553974	1080	36	0	0
2	5.5	0.8	1	209.9945171	0.115690708	0.184506655	1080	36	0	0
9	9.5	0.2	0.5	210.002162	0.106714964	0.171544552	1080	36	0	0
5	6	0.8	1	210.0218935	0.114693642	0.1869874	1080	36	0	0
2	5	0.8	1	210.0636964	0.115690947	0.1765275	1080	36	0	0
2.5	4.5	0.8	1	210.0847788	0.11768508	0.164559603	1080	36	0	0
4	9.5	0.8	1	210.0869849	0.119679451	0.16456008	1080	36	0	0
4.5	8	0.8	1	210.1334188	0.11599493	0.174533129	1080	36	0	0
4	8.5	0.8	1	210.1347487	0.114699841	0.166554451	1080	36	0	0
3.5	4	0.8	1	210.1496928	0.126661062	0.163562775	1080	36	0	0
7.5	10	0.5	0.7	210.1565511	0.121681452	0.166554213	1080	36	0	0
4.5	6.5	0.8	1	210.1727991	0.121673822	0.192485094	1080	36	0	0
3	5	0.8	1	210.1881611	0.112698078	0.175530672	1080	36	0	0
4.5	5.5	0.8	1	210.2021132	0.122672081	0.18051672	1080	36	0	0
4	6	0.8	1	210.2057183	0.119679928	0.191487551	1080	36	0	0
3.5	6.5	0.8	1	210.214339	0.119998455	0.183509588	1080	36	0	0
3.5	4.5	0.8	1	210.2353544	0.117684364	0.169546127	1080	36	0	0
2.5	4	0.8	1	210.2372963	0.118682623	0.192485571	1080	36	0	0
5	6.5	0.7	0.9	210.2439327	0.11569047	0.143615246	1080	36	0	0
3.5	5	0.8	1	210.267581	0.120676994	0.164559841	1080	36	0	0
